,val,sample,epoch,train_loss,train_acc,test_loss,test_acc
63,1,3,14,2.417292505187988,0.1,2.4159598968505858,0.1
64,1,3,15,2.4149511000061037,0.1,2.4136407623291016,0.1
65,1,3,16,2.4126518005371094,0.1,2.4113567958831785,0.1
66,1,3,17,2.4103899983215333,0.1,2.4091236179351805,0.1
67,1,3,18,2.408168615036011,0.1,2.4069197437286376,0.1
68,1,3,19,2.4059952494049073,0.1,2.404758068847656,0.1
69,1,3,20,2.40384967918396,0.1,2.4026357471466064,0.1
70,1,3,21,2.4017404918670655,0.1,2.400546905899048,0.1
71,1,3,22,2.3996629481506346,0.1,2.3984935512542727,0.1
72,1,3,23,2.397630590591431,0.1,2.396471670913696,0.1
73,1,3,24,2.3956238932037355,0.1,2.3944866024017335,0.1
74,1,3,25,2.393650150375366,0.1,2.392524396514893,0.1
75,1,4,1,2.4420838292694094,0.1,2.4383916664123535,0.1
76,1,4,2,2.436188129119873,0.1,2.433903635406494,0.1
77,1,4,3,2.4326322380065917,0.1,2.4312259212493896,0.1
78,1,4,4,2.430209692840576,0.1,2.4290833976745607,0.1
79,1,4,5,2.4281396086120606,0.1,2.427103911590576,0.1
80,1,4,6,2.4262053176116942,0.1,2.425235404586792,0.1
81,1,4,7,2.424350038757324,0.1,2.423426438522339,0.1
82,1,4,8,2.4225495709228517,0.1,2.421642366409302,0.1
83,1,4,9,2.4207854216003417,0.1,2.4198940906524657,0.1
84,1,4,10,2.4190546253967287,0.1,2.4181754165649414,0.1
85,1,4,11,2.4173471417236327,0.1,2.416500651931763,0.1
86,1,4,12,2.4156715340423585,0.1,2.4148339168548585,0.1
87,1,4,13,2.414016437149048,0.1,2.413188052749634,0.1
88,1,4,14,2.4123832454681398,0.1,2.4115688858032227,0.1
89,1,4,15,2.410772950744629,0.1,2.409963864517212,0.1
90,1,4,16,2.4091778533172605,0.1,2.4083932411193847,0.1
91,1,4,17,2.4076078420257567,0.1,2.4068281894683836,0.1
92,1,4,18,2.406055604171753,0.1,2.405281804275513,0.1
93,1,4,19,2.4045190969848633,0.1,2.4037661987304686,0.1
94,1,4,20,2.403004772872925,0.1,2.402254146194458,0.1
95,1,4,21,2.4015039733123777,0.1,2.4007708503723144,0.1
96,1,4,22,2.4000246356964112,0.1,2.3992929531097413,0.1
97,1,4,23,2.398559768447876,0.1,2.397833829498291,0.1
98,1,4,24,2.397112735900879,0.1,2.396392670059204,0.1
99,1,4,25,2.395680894470215,0.1,2.394967436218262,0.1
100,1,5,1,2.3680239611816405,0.1,2.3672820266723633,0.1
101,1,5,2,2.36659883934021,0.1,2.365871891403198,0.1
102,1,5,3,2.3651991928863527,0.1,2.364489142227173,0.1
103,1,5,4,2.3638306065368653,0.1,2.363132612609863,0.1
104,1,5,5,2.362484922409058,0.1,2.3618111206054686,0.1
105,1,5,6,2.361170544281006,0.1,2.3604999725341798,0.1
106,1,5,7,2.3598792373657225,0.1,2.3592224159240724,0.1
107,1,5,8,2.358615461730957,0.1,2.357970489501953,0.1
108,1,5,9,2.3573729679870605,0.1,2.3567445049285887,0.1
109,1,5,10,2.356161523895264,0.1,2.3555232997894286,0.1
110,1,5,11,2.3549630210113524,0.09998,2.354351019668579,0.1
111,1,5,12,2.3537942387390136,0.09998,2.353172138595581,0.1
112,1,5,13,2.352626625137329,0.09994,2.3520066047668458,0.1
113,1,5,14,2.351434253845215,0.09984,2.3507265197753906,0.1003
114,1,5,15,2.3489285311889647,0.10178,2.3468083576202394,0.114
115,1,5,16,2.3457696745300294,0.11676,2.344816411972046,0.1173
116,1,5,17,2.3438662239074706,0.11912,2.342995333480835,0.1215
117,1,5,18,2.342103071746826,0.12204,2.3412618839263915,0.1243
118,1,5,19,2.340387694015503,0.12382,2.3395747150421142,0.1255
119,1,5,20,2.3387130768585207,0.12554,2.3379343421936034,0.1286
120,1,5,21,2.337091207885742,0.12852,2.33631489944458,0.1303
121,1,5,22,2.3354842582702635,0.12952,2.3347415115356447,0.1317
122,1,5,23,2.3339214879608154,0.1308,2.3331750358581544,0.1329
123,1,5,24,2.33237550453186,0.13256,2.3316468936920165,0.1323
124,1,5,25,2.3308500302124022,0.13256,2.3301460624694825,0.1331
125,1,6,1,2.444811771697998,0.1,2.4438039218902587,0.1
126,1,6,2,2.442873955307007,0.1,2.4418839466094973,0.1
127,1,6,3,2.44096847694397,0.1,2.4399828048706054,0.1
128,1,6,4,2.439079213104248,0.1,2.4381150905609132,0.1
129,1,6,5,2.4372105032348634,0.1,2.4362473609924318,0.1
130,1,6,6,2.4353543696594238,0.1,2.434399380493164,0.1
131,1,6,7,2.4335131943511965,0.1,2.4325660747528075,0.1
132,1,6,8,2.4316854626464846,0.1,2.4307507804870605,0.1
133,1,6,9,2.429874256591797,0.1,2.4289360416412356,0.1
134,1,6,10,2.428073321533203,0.1,2.427147030258179,0.1
135,1,6,11,2.4262910847473145,0.1,2.425361936950684,0.1
136,1,6,12,2.4245186289978027,0.1,2.4236035346984863,0.1
137,1,6,13,2.422762993545532,0.1,2.4218554149627685,0.1
138,1,6,14,2.4210201840972903,0.1,2.420113290023804,0.1
139,1,6,15,2.419290165939331,0.1,2.4183838470458983,0.1
140,1,6,16,2.417573131866455,0.1,2.4166780994415284,0.1
141,1,6,17,2.4158686180877686,0.1,2.4149863159179685,0.1
142,1,6,18,2.414180321121216,0.1,2.413296530532837,0.1
143,1,6,19,2.412501632232666,0.1,2.411628174972534,0.1
144,1,6,20,2.410839142303467,0.1,2.4099706295013426,0.1
145,1,6,21,2.409188215942383,0.1,2.408327741241455,0.1
146,1,6,22,2.4075521335601806,0.1,2.406690679550171,0.1
147,1,6,23,2.4059281246185305,0.1,2.4050674041748046,0.1
148,1,6,24,2.404315620651245,0.1,2.403463986968994,0.1
149,1,6,25,2.4027168553924563,0.1,2.4018694732666015,0.1
150,1,7,1,2.4730012843322755,0.1,2.4717295433044435,0.1
151,1,7,2,2.470554468688965,0.1,2.469298110961914,0.1
152,1,7,3,2.4681319398498536,0.1,2.466891937637329,0.1
153,1,7,4,2.465737293548584,0.1,2.464502879333496,0.1
154,1,7,5,2.463363207244873,0.1,2.4621492515563963,0.1
155,1,7,6,2.461017327194214,0.1,2.45981022605896,0.1
156,1,7,7,2.4586952880096438,0.1,2.4574932319641114,0.1
157,1,7,8,2.456393953323364,0.1,2.4552104930877685,0.1
158,1,7,9,2.454122031402588,0.1,2.4529402530670166,0.1
159,1,7,10,2.4518673960876467,0.1,2.4507023357391358,0.1
160,1,7,11,2.4496416032409667,0.1,2.4484763957977296,0.1
161,1,7,12,2.447431161651611,0.1,2.446287702560425,0.1
162,1,7,13,2.4452479974365233,0.1,2.444113293838501,0.1
163,1,7,14,2.443084585800171,0.1,2.441960065460205,0.1
164,1,7,15,2.4409425772857665,0.1,2.4398249870300295,0.1
165,1,7,16,2.4388208488464356,0.1,2.4377202308654784,0.1
166,1,7,17,2.4367242233276367,0.1,2.4356245903015137,0.1
167,1,7,18,2.4346444189453127,0.1,2.43355991897583,0.1
168,1,7,19,2.4325893252563477,0.1,2.4315073291778564,0.1
169,1,7,20,2.430553564834595,0.1,2.429478448867798,0.1
170,1,7,21,2.4285363849639894,0.1,2.4274821086883547,0.1
171,1,7,22,2.426544362182617,0.1,2.4254909229278563,0.1
172,1,7,23,2.4245695813751222,0.1,2.4235279422760008,0.1
173,1,7,24,2.4226142877960206,0.1,2.421589017486572,0.1
174,1,7,25,2.42068397026062,0.1,2.4196544769287107,0.1
175,1,8,1,2.4553702867126463,0.1,2.4543127006530763,0.1
176,1,8,2,2.4532755893707274,0.09998,2.4521707389831544,0.0999
177,1,8,3,2.451050902633667,0.1001,2.449824180603027,0.1014
178,1,8,4,2.44871981590271,0.10608,2.447599390411377,0.1033
179,1,8,5,2.4465390605163573,0.10314,2.445445662689209,0.1023
180,1,8,6,2.4443819422912596,0.10064,2.4432869304656983,0.1008
181,1,8,7,2.442204613876343,0.10032,2.4410639514923096,0.0999
182,1,8,8,2.439981763000488,0.10018,2.438811814880371,0.0999
183,1,8,9,2.4377161181640625,0.10004,2.4365589324951173,0.0998
184,1,8,10,2.4354522772979736,0.10004,2.4342985214233397,0.0998
185,1,8,11,2.4331859423828126,0.10006,2.4320362571716307,0.0998
186,1,8,12,2.430947836074829,0.10004,2.429754606628418,0.0998
187,1,8,13,2.4286646126556395,0.10006,2.4275051933288574,0.0998
188,1,8,14,2.426411415786743,0.10006,2.4252457984924316,0.0998
189,1,8,15,2.4241587117004393,0.10006,2.4229933876037597,0.0998
190,1,8,16,2.4219169429016114,0.10006,2.420748737335205,0.0998
191,1,8,17,2.419690608520508,0.10004,2.4185096755981443,0.0998
192,1,8,18,2.4174677970123293,0.10006,2.4162982120513914,0.0998
193,1,8,19,2.415271171798706,0.10006,2.414105486679077,0.0998
194,1,8,20,2.4130967379760744,0.10006,2.411903327178955,0.0998
195,1,8,21,2.4109112635040284,0.10006,2.4097638244628907,0.0998
196,1,8,22,2.408775160598755,0.10008,2.407611064910889,0.0998
197,1,8,23,2.406660248641968,0.10008,2.4054935512542723,0.0998
198,1,8,24,2.4045499688720704,0.10008,2.4034030570983886,0.0998
199,1,8,25,2.4024754249572755,0.1001,2.4013250751495363,0.0998
200,1,9,1,2.4566325872039796,0.08368,2.4523614696502687,0.0739
201,1,9,2,2.448442065048218,0.07244,2.4452107582092286,0.0798
202,1,9,3,2.4423378827667235,0.09368,2.439964289855957,0.0996
203,1,9,4,2.437827005996704,0.10002,2.4360069705963134,0.1
204,1,9,5,2.434467679901123,0.1,2.433126407623291,0.1
205,1,9,6,2.432048729095459,0.1,2.4309793235778807,0.1
206,1,9,7,2.4299957089996336,0.1,2.4289844306945803,0.1
207,1,9,8,2.4280323583221435,0.1,2.427041136932373,0.1
208,1,9,9,2.426111306991577,0.1,2.4251382614135744,0.1
209,1,9,10,2.424224002609253,0.1,2.423263439178467,0.1
210,1,9,11,2.422364067687988,0.1,2.4214137397766113,0.1
211,1,9,12,2.4205300703430175,0.1,2.4195858402252197,0.1
212,1,9,13,2.41871890045166,0.1,2.4177817695617674,0.1
213,1,9,14,2.4169262640380857,0.1,2.416010896682739,0.1
214,1,9,15,2.4151614128875734,0.1,2.414247940826416,0.1
215,1,9,16,2.4134118167114256,0.1,2.4125171733856203,0.1
216,1,9,17,2.4116838438415527,0.1,2.4108062046051026,0.1
217,1,9,18,2.40997993560791,0.1,2.409095979309082,0.1
218,1,9,19,2.4082889834594727,0.1,2.4074270568847655,0.1
219,1,9,20,2.4066223649597167,0.1,2.405770960998535,0.1
220,1,9,21,2.404975044708252,0.1,2.4041265449523928,0.1
221,1,9,22,2.4033432749176025,0.1,2.402510834503174,0.1
222,1,9,23,2.401735140991211,0.1,2.400902705001831,0.1
223,1,9,24,2.400141747817993,0.1,2.399334694290161,0.1
224,1,9,25,2.398573432922363,0.1,2.397763274383545,0.1
225,1,10,1,2.48212547416687,0.1,2.474173755645752,0.1
226,1,10,2,2.4679305166625976,0.1,2.461905544281006,0.1
227,1,10,3,2.4580496696472167,0.1,2.455074208450317,0.1
228,1,10,4,2.4535959239959717,0.1,2.452228950881958,0.1
229,1,10,5,2.4511079206085205,0.1,2.4499696338653565,0.1
230,1,10,6,2.4489326653289796,0.1,2.44785954246521,0.1
231,1,10,7,2.4468739371490478,0.1,2.4458417808532715,0.1
232,1,10,8,2.4448833699035646,0.1,2.443886812210083,0.1
233,1,10,9,2.442947090759277,0.1,2.441965263748169,0.1
234,1,10,10,2.441046802062988,0.1,2.4400854579925535,0.1
235,1,10,11,2.4391825117492676,0.1,2.4382362789154053,0.1
236,1,10,12,2.4373467430877684,0.1,2.4364210132598876,0.1
237,1,10,13,2.4355436240386963,0.1,2.434620160293579,0.1
238,1,10,14,2.433761967391968,0.1,2.4328535873413086,0.1
239,1,10,15,2.4320076518249514,0.1,2.4311091011047363,0.1
240,1,10,16,2.430274234085083,0.1,2.429395344543457,0.1
241,1,10,17,2.428564545593262,0.1,2.427701713180542,0.1
242,1,10,18,2.4268779117584227,0.1,2.426022671127319,0.1
243,1,10,19,2.425212836303711,0.1,2.424365340423584,0.1
244,1,10,20,2.423567621612549,0.1,2.4227290157318113,0.1
245,1,10,21,2.421942526168823,0.1,2.421116778564453,0.1
246,1,10,22,2.4203391551208497,0.1,2.4195264598846435,0.1
247,1,10,23,2.4187561896514893,0.1,2.4179513210296633,0.1
248,1,10,24,2.41719350189209,0.1,2.4164029075622557,0.1
249,1,10,25,2.4156517753601072,0.1,2.4148639167785646,0.1
250,1,11,1,2.3742831381225584,0.1,2.368417338180542,0.1
251,1,11,2,2.3616572077941895,0.1,2.356977418899536,0.1
252,1,11,3,2.351723052215576,0.1,2.3481483306884767,0.1
253,1,11,4,2.3440762817382814,0.1,2.341362516403198,0.1
254,1,11,5,2.3382867016601563,0.1,2.3362191959381104,0.1
255,1,11,6,2.3339242603302,0.1,2.3323870246887206,0.1
256,1,11,7,2.330645071258545,0.1,2.3295516387939452,0.1
257,1,11,8,2.3282095210266114,0.1,2.3273377937316893,0.1
258,1,11,9,2.3263409703826903,0.1,2.3256768871307374,0.1
259,1,11,10,2.3248890180969237,0.1,2.3243033653259277,0.1
260,1,11,11,2.323689101257324,0.1,2.3231877994537355,0.1
261,1,11,12,2.3226820594787596,0.1,2.322233739089966,0.1
262,1,11,13,2.3218022817993162,0.1,2.3213847438812256,0.1
263,1,11,14,2.3210170594787596,0.1,2.3206404735565185,0.1
264,1,11,15,2.3203151012420653,0.1,2.3199439266204833,0.1
265,1,11,16,2.3196614212036133,0.1,2.319315199279785,0.1
266,1,11,17,2.3190498736572267,0.1,2.3187094779968263,0.1
267,1,11,18,2.3184600164031983,0.1,2.318129218292236,0.1
268,1,11,19,2.317892470092773,0.1,2.3175648849487303,0.1
269,1,11,20,2.3173397018432618,0.1,2.3170231380462645,0.1
270,1,11,21,2.3168051686859132,0.1,2.316497224807739,0.1
271,1,11,22,2.316284614639282,0.1,2.315981683349609,0.1
272,1,11,23,2.315776918411255,0.1,2.3154892608642577,0.1
273,1,11,24,2.3152915659332276,0.1,2.314991788864136,0.1
274,1,11,25,2.3148083487701414,0.1,2.314525676727295,0.1
275,1,12,1,2.5068290254211427,0.1,2.505497557449341,0.1
276,1,12,2,2.5039023204803468,0.1,2.5018606029510497,0.1
277,1,12,3,2.499031266326904,0.09662,2.4968314247131347,0.0853
278,1,12,4,2.494242339248657,0.08892,2.4925871116638185,0.0894
279,1,12,5,2.4900482653045652,0.09528,2.4886765579223633,0.0957
280,1,12,6,2.4860953790283205,0.09802,2.484914545440674,0.0975
281,1,12,7,2.4822872756958008,0.09868,2.4811978775024413,0.0983
282,1,12,8,2.4785213874816896,0.09882,2.4775713199615477,0.0986
283,1,12,9,2.4748122367095946,0.09916,2.4739112144470217,0.0988
284,1,12,10,2.4711193698883056,0.09926,2.470282843017578,0.0989
285,1,12,11,2.467445555343628,0.0994,2.466676482772827,0.099
286,1,12,12,2.4637974786376953,0.09946,2.4630639068603517,0.0993
287,1,12,13,2.4601502649688722,0.09952,2.459482241821289,0.0993
288,1,12,14,2.4565284578704834,0.09958,2.45589430770874,0.0993
289,1,12,15,2.452913727493286,0.09962,2.4523475383758546,0.0993
290,1,12,16,2.449341785507202,0.09964,2.4487925746917725,0.0993
291,1,12,17,2.445775909500122,0.09968,2.4452948184967043,0.0993
292,1,12,18,2.4422552616882323,0.09966,2.4418281574249265,0.0993
293,1,12,19,2.4387808319091797,0.09966,2.438386400985718,0.0993
294,1,12,20,2.4353248541259767,0.0997,2.4350178966522216,0.0993
295,1,12,21,2.4319535719299314,0.0997,2.4316465469360353,0.0993
296,1,12,22,2.4286040674591063,0.0997,2.428378908157349,0.0993
297,1,12,23,2.425328723907471,0.0997,2.4251546894073486,0.0993
298,1,12,24,2.4221123455810547,0.09972,2.421983794403076,0.0993
299,1,12,25,2.4189669863891603,0.09972,2.418880565261841,0.0993
300,1,13,1,2.5733179261016845,0.10088,2.5623403953552244,0.1021
301,1,13,2,2.5523512696838377,0.10072,2.5425703769683836,0.1039
302,1,13,3,2.533830445480347,0.10134,2.5250811038970946,0.1044
303,1,13,4,2.517554766616821,0.10142,2.5097188056945803,0.1064
304,1,13,5,2.503297919692993,0.09974,2.4964322093963625,0.1039
305,1,13,6,2.4909323770141603,0.09764,2.4848068355560304,0.1004
306,1,13,7,2.48018410987854,0.09692,2.4747845966339113,0.098
307,1,13,8,2.47090438911438,0.09826,2.4662723667144775,0.0986
308,1,13,9,2.463021110305786,0.09928,2.4590001274108886,0.0997
309,1,13,10,2.4563431602478025,0.09984,2.453010271835327,0.0999
310,1,13,11,2.450854725265503,0.1,2.44815498085022,0.1
311,1,13,12,2.4464084760284424,0.1,2.4441719314575194,0.0999
312,1,13,13,2.4427664213562013,0.1,2.4409051666259765,0.1
313,1,13,14,2.4397773387146,0.1,2.438188119506836,0.1
314,1,13,15,2.437131976776123,0.1,2.435638653564453,0.1
315,1,13,16,2.434644214248657,0.1,2.4332451496124268,0.1
316,1,13,17,2.4322943687438965,0.1,2.4309716556549072,0.1
317,1,13,18,2.4300574759674074,0.1,2.4287970123291016,0.1
318,1,13,19,2.4279141783905027,0.1,2.426702883911133,0.1
319,1,13,20,2.425846583709717,0.1,2.4246927810668946,0.1
320,1,13,21,2.4238478309631346,0.1,2.422739328384399,0.1
321,1,13,22,2.4219077460479737,0.1,2.4208196292877195,0.1
322,1,13,23,2.4200086823272704,0.1,2.418958447647095,0.1
323,1,13,24,2.418151911315918,0.1,2.4171279041290283,0.1
324,1,13,25,2.4163302729797365,0.1,2.4153353942871094,0.1
325,1,14,1,2.4384271977233887,0.09618,2.4321430675506592,0.0942
326,1,14,2,2.4258055728149412,0.09822,2.420294925689697,0.1051
327,1,14,3,2.414978342819214,0.1108,2.4102459884643554,0.1076
328,1,14,4,2.40589336517334,0.10304,2.401994733428955,0.1003
329,1,14,5,2.3987125243377685,0.10038,2.396005033874512,0.1001
330,1,14,6,2.3938791939544677,0.10012,2.392125156402588,0.1
331,1,14,7,2.3906443925476073,0.10008,2.389363747024536,0.1
332,1,14,8,2.388200414199829,0.10002,2.3871667434692383,0.1
333,1,14,9,2.3861576203155517,0.1,2.3852371551513674,0.1
334,1,14,10,2.3843262544250488,0.1,2.383450859069824,0.1
335,1,14,11,2.3826160832214356,0.1,2.3817906215667723,0.1
336,1,14,12,2.380996831970215,0.1,2.3801974697113035,0.1
337,1,14,13,2.3794376513671875,0.1,2.378664940261841,0.1
338,1,14,14,2.3779267436218263,0.1,2.3771786556243897,0.1
339,1,14,15,2.3764583270263673,0.1,2.3757219661712647,0.1
340,1,14,16,2.3750230596923827,0.1,2.374299139022827,0.1
341,1,14,17,2.3736173863220213,0.1,2.372907534790039,0.1
342,1,14,18,2.3722410205841062,0.1,2.371542011642456,0.1
343,1,14,19,2.370890317153931,0.1,2.3702068325042727,0.1
344,1,14,20,2.3695666690826416,0.1,2.3688942653656007,0.1
345,1,14,21,2.3682677548217774,0.1,2.367608111572266,0.1
346,1,14,22,2.36699164680481,0.1,2.3663515644073487,0.1
347,1,14,23,2.365742989349365,0.1,2.365109884262085,0.1
348,1,14,24,2.364516621551514,0.1,2.3638874256134033,0.1
349,1,14,25,2.3633084480285644,0.1,2.3626926292419435,0.1
350,1,15,1,2.438976629257202,0.1005,2.4337178825378416,0.1
351,1,15,2,2.4314901483917235,0.1,2.426846712875366,0.1
352,1,15,3,2.4248579403686525,0.1,2.4207279598236084,0.1
353,1,15,4,2.418969935836792,0.1,2.415325360107422,0.1
354,1,15,5,2.4137605326080322,0.1,2.410613597106934,0.1
355,1,15,6,2.4092504347229005,0.1,2.4066238250732424,0.1
356,1,15,7,2.4055402421569823,0.1,2.403422784805298,0.1
357,1,15,8,2.4026381774902346,0.1,2.4009956615448,0.1
358,1,15,9,2.4003835459899903,0.1,2.399055411529541,0.1
359,1,15,10,2.3984918004608153,0.1,2.3973213092803953,0.1
360,1,15,11,2.396760582962036,0.1,2.3956810878753663,0.1
361,1,15,12,2.3951129473876955,0.1,2.3940660709381105,0.1
362,1,15,13,2.3935029304504396,0.1,2.3924884212493898,0.1
363,1,15,14,2.3919256259155275,0.1,2.390922774887085,0.1
364,1,15,15,2.3903692643737795,0.1,2.389382315826416,0.1
365,1,15,16,2.3888320315551757,0.1,2.387852725601196,0.1
366,1,15,17,2.3873153462219237,0.1,2.3863347606658936,0.1
367,1,15,18,2.385816095046997,0.1,2.3848310302734377,0.1
368,1,15,19,2.3843346252441404,0.1,2.383351289367676,0.1
369,1,15,20,2.3828696855926514,0.1,2.3818771282196045,0.1
370,1,15,21,2.3814194039916994,0.1,2.3804303661346435,0.1
371,1,15,22,2.3799873211669924,0.1,2.3789909896850587,0.1
372,1,15,23,2.378568487701416,0.1,2.377569946670532,0.1
373,1,15,24,2.3771652787780764,0.1,2.3761615268707277,0.1
374,1,15,25,2.3757733489990236,0.1,2.3747690196990967,0.1
375,2,1,1,2.478532537612915,0.1,2.4759581756591795,0.1
376,2,1,2,2.472394589920044,0.1,2.4679702213287356,0.1
377,2,1,3,2.462758218536377,0.1,2.4566665210723877,0.1
378,2,1,4,2.450176499786377,0.1,2.44281035118103,0.1
379,2,1,5,2.4356564375305174,0.1,2.427500946807861,0.1
380,2,1,6,2.4204027425384522,0.1,2.4122745918273925,0.1
381,2,1,7,2.4057521492767333,0.1,2.398250466156006,0.1
382,2,1,8,2.3928758396148684,0.1,2.386600127029419,0.1
383,2,1,9,2.3826100653839113,0.10018,2.3778426998138427,0.1001
384,2,1,10,2.375197169342041,0.10092,2.371627189254761,0.102
385,2,1,11,2.3701028215789797,0.10246,2.3675544952392578,0.1037
386,2,1,12,2.3666736945343017,0.10364,2.364723086929321,0.1045
387,2,1,13,2.364231231307983,0.10388,2.3625469745635987,0.1037
388,2,1,14,2.3622378366088865,0.10402,2.360740145492554,0.1032
389,2,1,15,2.3605045490264893,0.10374,2.3590789733886717,0.1023
390,2,1,16,2.3589089239501955,0.1034,2.3575144283294676,0.1017
391,2,1,17,2.357396854019165,0.10344,2.356029730606079,0.1018
392,2,1,18,2.3559387480926515,0.1033,2.354615811920166,0.1019
393,2,1,19,2.3545511992645265,0.10328,2.3532293815612793,0.102
394,2,1,20,2.353185187301636,0.1034,2.351902719116211,0.102
395,2,1,21,2.3518816078186036,0.10348,2.350593988418579,0.1019
396,2,1,22,2.3506069464874266,0.10358,2.3493479564666746,0.1018
397,2,1,23,2.349378138656616,0.10352,2.3481072803497316,0.1016
398,2,1,24,2.348169012374878,0.10352,2.3469268383026125,0.1018
399,2,1,25,2.3470194429779054,0.10354,2.345766533279419,0.1017
400,2,2,1,2.4131445456695557,0.1,2.4122837150573733,0.1
401,2,2,2,2.4114769808197023,0.1,2.4106279167175293,0.1
402,2,2,3,2.4098258022308348,0.1,2.4089623313903807,0.1
403,2,2,4,2.408151702423096,0.1,2.4072346271514893,0.1
404,2,2,5,2.406289136276245,0.1,2.4052476390838624,0.1
405,2,2,6,2.4042850494384767,0.1,2.403220404434204,0.1
406,2,2,7,2.402277301483154,0.1,2.4012025215148927,0.1
407,2,2,8,2.4002637677001952,0.1,2.3991904209136963,0.1
408,2,2,9,2.3982590731048585,0.1,2.3971484928131104,0.1
409,2,2,10,2.3962293740081786,0.1,2.3951225177764894,0.1
410,2,2,11,2.394209401245117,0.1,2.393078539276123,0.1
411,2,2,12,2.3921928690338135,0.1,2.3910542419433596,0.1
412,2,2,13,2.3901740097808837,0.1,2.3890249336242677,0.1
